YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_ARR_1,FLT_TOT_1,FLT_DEP_IFR_2,FLT_ARR_IFR_2,FLT_TOT_IFR_2
2020,10,OCT,03-10-20,LPAZ,Santa Maria,Portugal,2,2,4,,,
2020,10,OCT,03-10-20,LPCS,Cascais,Portugal,12,8,20,,,
2020,10,OCT,03-10-20,LPFL,Flores,Portugal,3,3,6,,,
2020,10,OCT,03-10-20,LPFR,Faro,Portugal,77,77,154,78,77,155
2020,10,OCT,03-10-20,LPHR,Horta,Portugal,6,6,12,,,
2020,10,OCT,03-10-20,LPMA,Madeira,Portugal,22,22,44,,,
2020,10,OCT,03-10-20,LPMT,Montijo,Portugal,1,1,2,,,
2020,10,OCT,03-10-20,LPPD,Ponta Delgada,Portugal,23,25,48,,,
2020,10,OCT,03-10-20,LPPR,Porto,Portugal,68,71,139,68,71,139
2020,10,OCT,03-10-20,LPPS,Porto Santo,Portugal,3,3,6,,,
2020,10,OCT,03-10-20,LPPT,Lisbon,Portugal,132,130,262,132,131,263
2020,10,OCT,03-10-20,LWSK,Skopje,Republic of North Macedonia,10,9,19,,,
2020,10,OCT,03-10-20,LRBS,Bucharest - Băneasa,Romania,0,2,2,,,
2020,10,OCT,03-10-20,LROP,Bucharest - Otopeni,Romania,56,56,112,56,56,112
2020,10,OCT,03-10-20,LYBE,Belgrade - Nikola Tesla,Serbia,50,52,102,,,
2020,10,OCT,03-10-20,LZIB,Bratislava,Slovakia,5,9,14,5,8,13
2020,10,OCT,03-10-20,LJLJ,Ljubljana,Slovenia,3,2,5,4,2,6
2020,10,OCT,03-10-20,LJPZ,Portorož,Slovenia,1,1,2,,,
2020,10,OCT,03-10-20,GCFV,Fuerteventura,Spain,41,41,82,40,37,77
2020,10,OCT,03-10-20,GCGM,La Gomera,Spain,2,2,4,,,
2020,10,OCT,03-10-20,GCHI,Hierro,Spain,5,5,10,,,
2020,10,OCT,03-10-20,GCLA,La Palma,Spain,16,15,31,,,
2020,10,OCT,03-10-20,GCLP,Gran Canaria,Spain,75,76,151,74,76,150
2020,10,OCT,03-10-20,GCRR,Lanzarote,Spain,39,38,77,39,37,76
2020,10,OCT,03-10-20,GCTS,Tenerife Sur - Reina Sofia,Spain,41,45,86,41,44,85
2020,10,OCT,03-10-20,GCXO,Tenerife North,Spain,57,55,112,57,51,108
2020,10,OCT,03-10-20,GEML,Melilla,Spain,4,4,8,,,
2020,10,OCT,03-10-20,LEAB,Albacete,Spain,1,2,3,,,
2020,10,OCT,03-10-20,LEAL,Alicante,Spain,63,63,126,63,62,125
2020,10,OCT,03-10-20,LEAM,Almeria,Spain,6,7,13,,,
2020,10,OCT,03-10-20,LEAS,Asturias,Spain,5,6,11,,,
2020,10,OCT,03-10-20,LEBB,Bilbao,Spain,23,22,45,22,22,44
2020,10,OCT,03-10-20,LEBL,Barcelona,Spain,129,127,256,129,126,255
2020,10,OCT,03-10-20,LEBZ,Badajoz,Spain,1,1,2,,,
2020,10,OCT,03-10-20,LECO,La Coruna,Spain,6,6,12,,,
2020,10,OCT,03-10-20,LECU,Madrid - Cuatro Viento,Spain,3,3,6,,,
2020,10,OCT,03-10-20,LEDA,Lleida - Alguaire,Spain,2,2,4,,,
2020,10,OCT,03-10-20,LEGE,Gerona,Spain,4,5,9,,,
2020,10,OCT,03-10-20,LEGR,Granada,Spain,4,4,8,,,
2020,10,OCT,03-10-20,LEIB,Ibiza,Spain,54,60,114,53,57,110
2020,10,OCT,03-10-20,LEJR,Jerez De La Frontera,Spain,10,10,20,,,
2020,10,OCT,03-10-20,LELL,Sabadell,Spain,2,1,3,,,
2020,10,OCT,03-10-20,LEMD,Madrid - Barajas,Spain,177,181,358,177,177,354
2020,10,OCT,03-10-20,LEMG,Málaga,Spain,97,99,196,97,99,196
2020,10,OCT,03-10-20,LEMH,Mahon,Spain,21,22,43,,,
2020,10,OCT,03-10-20,LEMI,Región de Murcia International Airport,Spain,5,5,10,,,
2020,10,OCT,03-10-20,LEMO,Seville - Moron,Spain,1,1,2,,,
2020,10,OCT,03-10-20,LEPA,Palma de Mallorca,Spain,141,138,279,140,137,277
2020,10,OCT,03-10-20,LEPP,Noain Pamplona,Spain,2,3,5,,,
2020,10,OCT,03-10-20,LERJ,Logrono,Spain,1,1,2,,,
2020,10,OCT,03-10-20,LERS,Reus,Spain,3,3,6,,,
2020,10,OCT,03-10-20,LERT,Rota,Spain,9,8,17,,,
2020,10,OCT,03-10-20,LESA,Salamanca Matalan,Spain,4,4,8,,,
2020,10,OCT,03-10-20,LESB,Son Bonet,Spain,1,1,2,,,
2020,10,OCT,03-10-20,LESO,San Sebastian,Spain,1,2,3,,,
2020,10,OCT,03-10-20,LEST,Santiago,Spain,13,13,26,,,
2020,10,OCT,03-10-20,LETO,Madrid - Torrejon,Spain,1,2,3,,,
2020,10,OCT,03-10-20,LEVC,Valencia,Spain,37,34,71,37,33,70
2020,10,OCT,03-10-20,LEVD,Valladolid,Spain,1,1,2,,,
2020,10,OCT,03-10-20,LEVT,Vitoria,Spain,3,3,6,,,
2020,10,OCT,03-10-20,LEVX,Vigo,Spain,7,6,13,,,
2020,10,OCT,03-10-20,LEXJ,Santander,Spain,6,6,12,,,
2020,10,OCT,03-10-20,LEZG,Zaragoza,Spain,14,13,27,,,
2020,10,OCT,03-10-20,LEZL,Sevilla,Spain,34,38,72,33,36,69
2020,10,OCT,03-10-20,ESGG,Göteborg,Sweden,15,17,32,15,17,32
2020,10,OCT,03-10-20,ESSA,Stockholm - Arlanda,Sweden,56,58,114,56,58,114
2020,10,OCT,03-10-20,ESSB,Stockholm - Bromma,Sweden,3,3,6,,,
2020,10,OCT,03-10-20,LSGG,Geneva,Switzerland,95,93,188,94,92,186
2020,10,OCT,03-10-20,LSGS,Sion,Switzerland,3,2,5,,,
2020,10,OCT,03-10-20,LSZH,Zürich,Switzerland,164,161,325,164,160,324
2020,10,OCT,03-10-20,LTAC,Ankara - Esenboğa,Turkey,57,63,120,,,
2020,10,OCT,03-10-20,LTAI,Antalya,Turkey,257,266,523,,,
2020,10,OCT,03-10-20,LTBA,Istanbul Atatürk,Turkey,46,46,92,,,
2020,10,OCT,03-10-20,LTBJ,Izmir - Adnan Menderes,Turkey,79,83,162,,,
2020,10,OCT,03-10-20,LTFJ,Istanbul Sabiha Gökçen,Turkey,234,234,468,,,
2020,10,OCT,03-10-20,LTFM,iGA Istanbul Airport,Turkey,250,263,513,,,
2020,10,OCT,03-10-20,UKBB,Kiev - Boryspil,Ukraine,76,85,161,,,
2020,10,OCT,03-10-20,EGAA,Belfast - Aldergrove,United Kingdom,31,32,63,,,
2020,10,OCT,03-10-20,EGAC,Belfast - City Airport,United Kingdom,12,10,22,,,
2020,10,OCT,03-10-20,EGAE,Londonderry - Eglinton,United Kingdom,3,2,5,,,
2020,10,OCT,03-10-20,EGBB,Birmingham,United Kingdom,48,46,94,48,46,94
2020,10,OCT,03-10-20,EGCC,Manchester,United Kingdom,103,99,202,103,99,202
2020,10,OCT,03-10-20,EGGD,Bristol,United Kingdom,42,42,84,,,
2020,10,OCT,03-10-20,EGGW,London - Luton,United Kingdom,106,95,201,106,95,201
2020,10,OCT,03-10-20,EGHI,Southampton,United Kingdom,8,8,16,,,
2020,10,OCT,03-10-20,EGKB,Biggin Hill,United Kingdom,20,17,37,,,
2020,10,OCT,03-10-20,EGKK,London - Gatwick,United Kingdom,85,81,166,85,81,166
2020,10,OCT,03-10-20,EGLC,London - City,United Kingdom,2,7,9,2,7,9
2020,10,OCT,03-10-20,EGLF,Farnborough,United Kingdom,27,26,53,,,
2020,10,OCT,03-10-20,EGLL,London - Heathrow,United Kingdom,310,306,616,310,306,616
2020,10,OCT,03-10-20,EGNT,Newcastle,United Kingdom,20,19,39,20,18,38
2020,10,OCT,03-10-20,EGNX,East Midlands,United Kingdom,42,37,79,,,
2020,10,OCT,03-10-20,EGPD,Aberdeen,United Kingdom,13,18,31,12,17,29
2020,10,OCT,03-10-20,EGPF,Glasgow,United Kingdom,39,39,78,41,38,79
2020,10,OCT,03-10-20,EGPH,Edinburgh,United Kingdom,59,61,120,59,61,120
2020,10,OCT,03-10-20,EGSS,London - Stansted,United Kingdom,114,115,229,115,115,230
2020,10,OCT,04-10-20,LATI,Tirana,Albania,28,29,57,,,
2020,10,OCT,04-10-20,UDYZ,Yerevan,Armenia,13,13,26,,,
2020,10,OCT,04-10-20,LOWG,Graz,Austria,9,10,19,,,
2020,10,OCT,04-10-20,LOWI,Innsbruck,Austria,10,10,20,,,
2020,10,OCT,04-10-20,LOWK,Klagenfurt,Austria,7,6,13,,,
2020,10,OCT,04-10-20,LOWL,Linz,Austria,3,4,7,,,
2020,10,OCT,04-10-20,LOWS,Salzburg,Austria,21,18,39,,,
2020,10,OCT,04-10-20,LOWW,Vienna,Austria,166,165,331,166,165,331
2020,10,OCT,04-10-20,EBAW,Antwerp,Belgium,4,8,12,,,
2020,10,OCT,04-10-20,EBBR,Brussels,Belgium,98,100,198,98,101,199
2020,10,OCT,04-10-20,EBCI,Charleroi,Belgium,43,42,85,43,42,85
2020,10,OCT,04-10-20,EBLG,Liège,Belgium,39,29,68,,,
2020,10,OCT,04-10-20,EBOS,Ostend-Bruges,Belgium,4,4,8,,,
2020,10,OCT,04-10-20,LQSA,Sarajevo,Bosnia and Herzegovina,6,6,12,,,
2020,10,OCT,04-10-20,LBSF,Sofia,Bulgaria,56,57,113,56,57,113
2020,10,OCT,04-10-20,LDZA,Zagreb,Croatia,28,31,59,27,30,57
2020,10,OCT,04-10-20,LCLK,Larnaca,Cyprus,43,41,84,,,
2020,10,OCT,04-10-20,LCPH,Paphos,Cyprus,25,21,46,,,
2020,10,OCT,04-10-20,LKKV,Karlovy Vary,Czech Republic,3,1,4,,,
2020,10,OCT,04-10-20,LKMT,Ostrava,Czech Republic,1,4,5,,,
2020,10,OCT,04-10-20,LKPR,Prague,Czech Republic,59,69,128,59,69,128
2020,10,OCT,04-10-20,LKTB,Brno-Tuřany,Czech Republic,5,8,13,,,
2020,10,OCT,04-10-20,EKCH,Copenhagen - Kastrup,Denmark,137,134,271,137,134,271
2020,10,OCT,04-10-20,EETN,Tallinn,Estonia,24,18,42,21,18,39
2020,10,OCT,04-10-20,EETU,Tartu,Estonia,1,1,2,,,
2020,10,OCT,04-10-20,EFHK,Helsinki - Vantaa,Finland,56,60,116,59,62,121
2020,10,OCT,04-10-20,LFBA,Agen-La Garenne,France,1,0,1,,,
2020,10,OCT,04-10-20,LFBD,Bordeaux-Mérignac,France,30,35,65,,,
2020,10,OCT,04-10-20,LFBE,Bergerac-Roumanière,France,3,2,5,,,
2020,10,OCT,04-10-20,LFBH,La Rochelle-Ile de Ré,France,3,3,6,,,
2020,10,OCT,04-10-20,LFBI,Poitiers-Biard,France,1,1,2,,,
2020,10,OCT,04-10-20,LFBL,Limoges-Bellegarde,France,3,3,6,,,
2020,10,OCT,04-10-20,LFBO,Toulouse-Blagnac,France,53,49,102,49,49,98
2020,10,OCT,04-10-20,LFBP,Pau-Pyrénées,France,7,7,14,,,
2020,10,OCT,04-10-20,LFBT,Tarbes-Lourdes Pyrénées,France,5,4,9,,,
2020,10,OCT,04-10-20,LFBZ,Biarritz-Bayonne-Anglet,France,12,11,23,,,
2020,10,OCT,04-10-20,LFCR,Rodez-Marcillac,France,1,1,2,,,
2020,10,OCT,04-10-20,LFJL,Metz-Nancy-Lorraine,France,3,2,5,,,
2020,10,OCT,04-10-20,LFJR,Angers-Marcé,France,0,1,1,,,
2020,10,OCT,04-10-20,LFKB,Bastia-Poretta,France,21,19,40,,,
2020,10,OCT,04-10-20,LFKC,Calvi-Sainte-Catherine,France,4,4,8,,,
2020,10,OCT,04-10-20,LFKF,Figari-Sud Corse,France,15,12,27,,,
2020,10,OCT,04-10-20,LFKJ,Ajaccio-Napoléon-Bonaparte,France,22,22,44,,,
2020,10,OCT,04-10-20,LFLB,Chambéry-Aix-les-Bains,France,2,4,6,,,
2020,10,OCT,04-10-20,LFLC,Clermont-Ferrand-Auvergne,France,4,3,7,,,
2020,10,OCT,04-10-20,LFLI,Annemasse,France,2,1,3,,,
2020,10,OCT,04-10-20,LFLL,Lyon-Saint-Exupéry,France,59,62,121,59,62,121
2020,10,OCT,04-10-20,LFLP,Annecy-Meythet,France,1,3,4,,,
2020,10,OCT,04-10-20,LFLS,Grenoble-Isère,France,2,2,4,,,
2020,10,OCT,04-10-20,LFLY,Lyon-Bron,France,5,7,12,,,
2020,10,OCT,04-10-20,LFMD,Cannes-Mandelieu,France,16,11,27,,,
2020,10,OCT,04-10-20,LFMK,Carcassonne-Salvaza,France,1,1,2,,,
2020,10,OCT,04-10-20,LFML,Marseille-Provence,France,66,64,130,64,61,125
2020,10,OCT,04-10-20,LFMN,Nice-Côte d’Azur,France,117,107,224,117,107,224
2020,10,OCT,04-10-20,LFMP,Perpignan-Rivesaltes,France,3,6,9,,,
2020,10,OCT,04-10-20,LFMT,Montpellier-Méditerranée,France,21,22,43,,,
2020,10,OCT,04-10-20,LFMV,Avignon-Caumont,France,4,3,7,,,
2020,10,OCT,04-10-20,LFOB,Beauvais-Tillé,France,13,13,26,,,
2020,10,OCT,04-10-20,LFOH,Le Havre-Octeville,France,1,0,1,,,
2020,10,OCT,04-10-20,LFOK,Châlons-Vatry,France,3,3,6,,,
2020,10,OCT,04-10-20,LFOT,Tours-Val de Loire,France,1,1,2,,,
2020,10,OCT,04-10-20,LFPB,Paris-Le Bourget,France,48,61,109,,,
2020,10,OCT,04-10-20,LFPG,Paris-Charles-de-Gaulle,France,252,257,509,251,256,507
2020,10,OCT,04-10-20,LFPN,Toussus-le-Noble,France,9,16,25,,,
2020,10,OCT,04-10-20,LFPO,Paris-Orly,France,152,151,303,151,150,301
2020,10,OCT,04-10-20,LFQQ,Lille-Lesquin,France,17,17,34,,,
2020,10,OCT,04-10-20,LFRB,Brest-Bretagne,France,11,10,21,,,
2020,10,OCT,04-10-20,LFRD,Dinard-Pleurtuit-Saint-Malo,France,4,2,6,,,
2020,10,OCT,04-10-20,LFRG,Deauville-Normandie,France,3,2,5,,,
2020,10,OCT,04-10-20,LFRH,Lorient-Lann Bihoué,France,3,6,9,,,
2020,10,OCT,04-10-20,LFRK,Caen-Carpiquet,France,6,6,12,,,
2020,10,OCT,04-10-20,LFRN,Rennes-Saint-Jacques,France,12,12,24,,,
2020,10,OCT,04-10-20,LFRO,Lannion,France,1,0,1,,,
2020,10,OCT,04-10-20,LFRS,Nantes-Atlantique,France,46,46,92,,,
2020,10,OCT,04-10-20,LFSB,Bâle-Mulhouse,France,52,52,104,52,52,104
2020,10,OCT,04-10-20,LFSL,Brive-Souillac,France,2,3,5,,,
2020,10,OCT,04-10-20,LFST,Strasbourg-Entzheim,France,16,14,30,,,
2020,10,OCT,04-10-20,LFTH,Hyères-Le Palyvestre,France,18,14,32,,,
2020,10,OCT,04-10-20,LFTW,Nîmes-Garons,France,1,1,2,,,
2020,10,OCT,04-10-20,UGTB,Tbilisi,Georgia,7,7,14,,,
2020,10,OCT,04-10-20,EDDB,Berlin - Brandenburg,Germany,58,55,113,58,53,111
2020,10,OCT,04-10-20,EDDC,Dresden,Germany,15,17,32,12,13,25
2020,10,OCT,04-10-20,EDDE,Erfurt,Germany,0,2,2,0,0,0
2020,10,OCT,04-10-20,EDDF,Frankfurt,Germany,305,298,603,305,298,603
2020,10,OCT,04-10-20,EDDG,Muenster-Osnabrueck,Germany,6,10,16,8,9,17
2020,10,OCT,04-10-20,EDDH,Hamburg,Germany,91,93,184,93,90,183
2020,10,OCT,04-10-20,EDDK,Cologne-Bonn,Germany,71,71,142,69,71,140
2020,10,OCT,04-10-20,EDDL,Dusseldorf,Germany,112,121,233,112,120,232
2020,10,OCT,04-10-20,EDDM,Munich,Germany,206,199,405,206,199,405
2020,10,OCT,04-10-20,EDDN,Nuremberg,Germany,24,24,48,23,23,46
2020,10,OCT,04-10-20,EDDP,Leipzig-Halle,Germany,78,47,125,76,45,121
2020,10,OCT,04-10-20,EDDR,Saarbruecken,Germany,7,8,15,,,
2020,10,OCT,04-10-20,EDDS,Stuttgart,Germany,58,61,119,58,60,118
2020,10,OCT,04-10-20,EDDT,Berlin - Tegel,Germany,105,106,211,104,105,209
2020,10,OCT,04-10-20,EDDV,Hanover,Germany,37,35,72,37,35,72
2020,10,OCT,04-10-20,EDDW,Bremen,Germany,12,15,27,12,15,27
2020,10,OCT,04-10-20,LGAV,Athens,Greece,205,202,407,205,202,407
2020,10,OCT,04-10-20,LGIR,Heraklion,Greece,72,74,146,,,
2020,10,OCT,04-10-20,LGKF,Kefallinia,Greece,8,7,15,,,
2020,10,OCT,04-10-20,LGKO,Kos,Greece,28,28,56,,,
2020,10,OCT,04-10-20,LGKR,Corfu,Greece,34,34,68,,,
2020,10,OCT,04-10-20,LGMK,Mikonos,Greece,15,14,29,,,
2020,10,OCT,04-10-20,LGPZ,Aktion,Greece,13,12,25,,,
2020,10,OCT,04-10-20,LGRP,Rodos,Greece,46,47,93,,,
2020,10,OCT,04-10-20,LGSA,Khania - Souda,Greece,31,30,61,,,
2020,10,OCT,04-10-20,LGSK,Skiathos,Greece,2,1,3,,,
2020,10,OCT,04-10-20,LGSR,Santorini,Greece,17,18,35,,,
2020,10,OCT,04-10-20,LGTS,Thessaloniki,Greece,54,54,108,,,
2020,10,OCT,04-10-20,LGZA,Zakinthos,Greece,13,14,27,,,
2020,10,OCT,04-10-20,LHBP,Budapest - Ferihegy,Hungary,32,34,66,29,32,61
2020,10,OCT,04-10-20,EICK,Cork,Ireland,10,12,22,10,12,22
2020,10,OCT,04-10-20,EIDL,Donegal,Ireland,2,2,4,,,
2020,10,OCT,04-10-20,EIDW,Dublin,Ireland,110,112,222,110,111,221
2020,10,OCT,04-10-20,EIKN,Connaught,Ireland,3,3,6,,,
2020,10,OCT,04-10-20,EIKY,Kerry - Farranfore,Ireland,4,4,8,,,
2020,10,OCT,04-10-20,EINN,Shannon,Ireland,11,10,21,,,
2020,10,OCT,04-10-20,LLBG,Ben Gurion International,Israel,69,71,140,,,
2020,10,OCT,04-10-20,LIBR,Brindisi,Italy,24,22,46,,,
2020,10,OCT,04-10-20,LICC,Catania,Italy,82,78,160,82,78,160
2020,10,OCT,04-10-20,LIMC,Milan - Malpensa,Italy,133,132,265,133,131,264
2020,10,OCT,04-10-20,LIME,Bergamo,Italy,61,62,123,60,61,121
2020,10,OCT,04-10-20,LIMF,Torino Caselle,Italy,29,29,58,29,29,58
2020,10,OCT,04-10-20,LIML,Milan - Linate,Italy,58,65,123,58,65,123
2020,10,OCT,04-10-20,LIPE,Bologna,Italy,41,45,86,,,
2020,10,OCT,04-10-20,LIPZ,Venice,Italy,66,60,126,66,60,126
2020,10,OCT,04-10-20,LIRA,Rome - Ciampino,Italy,49,39,88,,,
2020,10,OCT,04-10-20,LIRF,Rome - Fiumicino,Italy,150,146,296,148,145,293
2020,10,OCT,04-10-20,LIRN,Naples,Italy,56,53,109,46,44,90
2020,10,OCT,04-10-20,LIRP,Pisa San Giusto,Italy,26,24,50,,,
2020,10,OCT,04-10-20,EVRA,Riga,Latvia,44,43,87,44,42,86
2020,10,OCT,04-10-20,EYKA,Kaunas,Lithuania,6,6,12,,,
2020,10,OCT,04-10-20,EYPA,Palanga,Lithuania,2,4,6,,,
2020,10,OCT,04-10-20,EYSA,Siauliai,Lithuania,1,0,1,,,
2020,10,OCT,04-10-20,EYVI,Vilnius,Lithuania,24,23,47,23,23,46
2020,10,OCT,04-10-20,ELLX,Luxembourg,Luxembourg,67,76,143,66,76,142
2020,10,OCT,04-10-20,LMML,Malta,Malta,38,41,79,38,41,79
2020,10,OCT,04-10-20,LUKK,Chișinău,Moldova,16,12,28,,,
2020,10,OCT,04-10-20,LYPG,Podgorica,Montenegro,12,12,24,,,
2020,10,OCT,04-10-20,GMAD,Al Massira,Morocco,9,9,18,,,
2020,10,OCT,04-10-20,GMFF,Saïss,Morocco,5,4,9,,,
2020,10,OCT,04-10-20,GMME,Rabat-Salé,Morocco,7,7,14,,,
2020,10,OCT,04-10-20,GMMN,Mohammed V International,Morocco,47,43,90,,,
2020,10,OCT,04-10-20,GMMX,Menara,Morocco,8,6,14,,,
2020,10,OCT,04-10-20,GMTT,Ibn Batouta,Morocco,9,9,18,,,
2020,10,OCT,04-10-20,EHAM,Amsterdam - Schiphol,Netherlands,365,378,743,364,378,742
2020,10,OCT,04-10-20,EHBK,Maastricht-Aachen,Netherlands,11,16,27,,,
2020,10,OCT,04-10-20,EHGG,Groningen,Netherlands,6,8,14,,,
2020,10,OCT,04-10-20,EHLE,Lelystad,Netherlands,1,2,3,,,
2020,10,OCT,04-10-20,EHRD,Rotterdam,Netherlands,11,16,27,,,
2020,10,OCT,04-10-20,ENAL,Alesund,Norway,16,15,31,,,
2020,10,OCT,04-10-20,ENAN,Andenes,Norway,3,4,7,,,
2020,10,OCT,04-10-20,ENAT,Alta,Norway,9,9,18,,,
2020,10,OCT,04-10-20,ENBL,Forde Bringeland,Norway,4,4,8,,,
2020,10,OCT,04-10-20,ENBN,Bronnoysund Bronnoy,Norway,1,1,2,,,
2020,10,OCT,04-10-20,ENBO,Bodø,Norway,40,39,79,,,
2020,10,OCT,04-10-20,ENBR,Bergen,Norway,68,68,136,,,
2020,10,OCT,04-10-20,ENBS,Batsfjord,Norway,2,2,4,,,
2020,10,OCT,04-10-20,ENBV,Berlevåg,Norway,1,1,2,,,
2020,10,OCT,04-10-20,ENCN,Kristiansand Kjevik,Norway,10,12,22,,,
2020,10,OCT,04-10-20,ENDU,Bardufoss,Norway,5,5,10,,,
2020,10,OCT,04-10-20,ENEV,Harstad - Narvik Evenes,Norway,8,9,17,,,
2020,10,OCT,04-10-20,ENFL,Florø,Norway,2,2,4,,,
2020,10,OCT,04-10-20,ENGM,Oslo - Gardermoen,Norway,153,140,293,153,139,292
2020,10,OCT,04-10-20,ENHD,Haugesund,Norway,4,6,10,,,
2020,10,OCT,04-10-20,ENHF,Hammerfest,Norway,9,9,18,,,
2020,10,OCT,04-10-20,ENHV,Honningsvåg Valan,Norway,2,2,4,,,
2020,10,OCT,04-10-20,ENKB,Kristiansund Kvernberget,Norway,4,4,8,,,
2020,10,OCT,04-10-20,ENKR,Kirkenes Høybuktmoen,Norway,5,5,10,,,
2020,10,OCT,04-10-20,ENLK,Leknes,Norway,7,7,14,,,
2020,10,OCT,04-10-20,ENMH,Mehamn,Norway,2,2,4,,,
2020,10,OCT,04-10-20,ENML,Molde Årø,Norway,5,8,13,,,
2020,10,OCT,04-10-20,ENMS,Mosjøen Kjærstad,Norway,7,9,16,,,
2020,10,OCT,04-10-20,ENNA,Lakselv Banak,Norway,3,3,6,,,
2020,10,OCT,04-10-20,ENNM,Namsos Høknesøra,Norway,2,2,4,,,
2020,10,OCT,04-10-20,ENOV,Orsta¿Volda Hovden,Norway,3,4,7,,,
2020,10,OCT,04-10-20,ENRA,Mo i Rana Røssvoll,Norway,5,6,11,,,
2020,10,OCT,04-10-20,ENRM,Rorvik Ryum,Norway,2,3,5,,,
2020,10,OCT,04-10-20,ENRO,Roros,Norway,1,0,1,,,
2020,10,OCT,04-10-20,ENRS,Rost,Norway,1,1,2,,,
2020,10,OCT,04-10-20,ENSB,Svalbard Longyear,Norway,1,1,2,,,
2020,10,OCT,04-10-20,ENSD,Sandane  Anda,Norway,3,3,6,,,
2020,10,OCT,04-10-20,ENSG,Sogndal Haukåsen,Norway,5,5,10,,,
2020,10,OCT,04-10-20,ENSH,Svolvær Helle,Norway,4,4,8,,,
2020,10,OCT,04-10-20,ENSK,Stokmarknes Skagen,Norway,6,6,12,,,
2020,10,OCT,04-10-20,ENSR,Sorkjosen,Norway,2,2,4,,,
2020,10,OCT,04-10-20,ENSS,Vardø Svartnes,Norway,2,2,4,,,
2020,10,OCT,04-10-20,ENST,Sandnessjøen Stokka,Norway,1,1,2,,,
2020,10,OCT,04-10-20,ENTC,Tromsø,Norway,41,39,80,,,
2020,10,OCT,04-10-20,ENVA,Trondheim,Norway,42,44,86,,,
2020,10,OCT,04-10-20,ENVD,Vadsø,Norway,5,5,10,,,
2020,10,OCT,04-10-20,ENVR,Værøy,Norway,1,1,2,,,
2020,10,OCT,04-10-20,ENZV,Stavanger,Norway,40,42,82,,,
2020,10,OCT,04-10-20,EPBY,Bydgoszcz,Poland,4,6,10,,,
2020,10,OCT,04-10-20,EPGD,Gdansk,Poland,38,40,78,,,
2020,10,OCT,04-10-20,EPKK,Krakow - Balice,Poland,56,56,112,,,
2020,10,OCT,04-10-20,EPKT,Katowice - Pyrzowice,Poland,26,28,54,,,
2020,10,OCT,04-10-20,EPLB,Lublin,Poland,3,4,7,,,
2020,10,OCT,04-10-20,EPLL,Lodz - Lublinek,Poland,2,1,3,,,
2020,10,OCT,04-10-20,EPMO,Warszawa - Modlin,Poland,16,19,35,,,
2020,10,OCT,04-10-20,EPPO,Poznan - Lawica,Poland,20,18,38,,,
2020,10,OCT,04-10-20,EPRZ,Rzeszow - Jasionka,Poland,6,7,13,,,
2020,10,OCT,04-10-20,EPSC,Szczecin - Goleniów,Poland,5,4,9,,,
2020,10,OCT,04-10-20,EPSY,Olsztyn-Mazury,Poland,1,1,2,,,
2020,10,OCT,04-10-20,EPWA,Warszawa - Chopina,Poland,102,106,208,102,106,208
2020,10,OCT,04-10-20,EPWR,Wroclaw - Strachowice,Poland,24,22,46,,,
2020,10,OCT,04-10-20,EPZG,Zielona Gora - Babimost,Poland,1,2,3,,,
2020,10,OCT,04-10-20,LPAZ,Santa Maria,Portugal,3,3,6,,,
2020,10,OCT,04-10-20,LPCS,Cascais,Portugal,8,12,20,,,
2020,10,OCT,04-10-20,LPFL,Flores,Portugal,2,2,4,,,
2020,10,OCT,04-10-20,LPFR,Faro,Portugal,63,61,124,63,61,124
2020,10,OCT,04-10-20,LPHR,Horta,Portugal,5,6,11,,,
2020,10,OCT,04-10-20,LPMA,Madeira,Portugal,17,15,32,,,
2020,10,OCT,04-10-20,LPPD,Ponta Delgada,Portugal,22,22,44,,,
2020,10,OCT,04-10-20,LPPR,Porto,Portugal,79,79,158,79,79,158
2020,10,OCT,04-10-20,LPPS,Porto Santo,Portugal,3,3,6,,,
2020,10,OCT,04-10-20,LPPT,Lisbon,Portugal,148,151,299,148,151,299
2020,10,OCT,04-10-20,LWSK,Skopje,Republic of North Macedonia,9,12,21,,,
2020,10,OCT,04-10-20,LRBS,Bucharest - Băneasa,Romania,4,4,8,,,
2020,10,OCT,04-10-20,LROP,Bucharest - Otopeni,Romania,69,66,135,69,66,135
2020,10,OCT,04-10-20,LYBE,Belgrade - Nikola Tesla,Serbia,60,56,116,,,
2020,10,OCT,04-10-20,LZIB,Bratislava,Slovakia,9,8,17,9,8,17
2020,10,OCT,04-10-20,LJLJ,Ljubljana,Slovenia,6,7,13,8,10,18
2020,10,OCT,04-10-20,LJPZ,Portorož,Slovenia,1,1,2,,,
2020,10,OCT,04-10-20,GCFV,Fuerteventura,Spain,32,31,63,32,28,60
2020,10,OCT,04-10-20,GCGM,La Gomera,Spain,3,3,6,,,
2020,10,OCT,04-10-20,GCHI,Hierro,Spain,6,6,12,,,
2020,10,OCT,04-10-20,GCLA,La Palma,Spain,18,19,37,,,
2020,10,OCT,04-10-20,GCLP,Gran Canaria,Spain,84,84,168,84,82,166
2020,10,OCT,04-10-20,GCRR,Lanzarote,Spain,45,46,91,45,45,90
2020,10,OCT,04-10-20,GCTS,Tenerife Sur - Reina Sofia,Spain,36,32,68,36,30,66
2020,10,OCT,04-10-20,GCXO,Tenerife North,Spain,66,67,133,66,65,131
